Unnamed: 0,Well,Site,GT_label,GT_Cell_id,Unique_ID,GT_x,GT_y,GT_colorR,GT_colorG,GT_colorB,GT_Shape,GT_dist_toInit_state,GT_initial_state,PositionOnRegressionPlaneX,PositionOnRegressionPlaneY,CP_ImagerNumber,CP_ObjectNumber,CP_x,CP_y,VAE_x_coord,VAE_y_coord,VAE_z_coord
2949,B05,1,1,6,CellProcess_1_B05_01_id6.tiff,114,306,0.964582,0.672934,0.7083520000000001,0.17708800000000002,0.7085089616590213,red,0.327066,0.964582,11,8,114.0,307.0,-2.6792474,1.6822478,1.322089
2950,B05,1,1,7,CellProcess_1_B05_01_id7.tiff,114,431,0.966175,0.64267,0.676495,0.169124,0.6766450338694531,red,0.35733000000000004,0.966175,11,13,114.0,432.0,-0.87129307,3.2387683,1.0303111
2951,B05,1,1,8,CellProcess_1_B05_01_id8.tiff,853,426,0.956932,0.818293,0.861361,0.21534,0.8615524000358055,red,0.181707,0.956932,11,12,854.0,426.0,-0.88004667,1.4864596,0.56388766
2986,B05,2,1,10,CellProcess_1_B05_02_id10.tiff,346,586,0.8681479999999999,0.954308,0.91384,0.27154,0.9140430084471742,green,0.045692,0.8681479999999999,35,23,353.0,588.0,-1.329971,0.46462274,2.1431553
2987,B05,2,1,11,CellProcess_1_B05_02_id11.tiff,802,102,0.692427,0.963556,0.72887,0.317782,0.729032470195203,green,0.036444,0.692427,35,2,804.0,100.0,0.9334879,1.7747066,0.57419026
2988,B05,2,1,12,CellProcess_1_B05_02_id12.tiff,388,403,0.99982,0.0034240000000000004,0.003605,0.000901,0.0036049995702156453,red,0.996576,0.99982,35,16,388.0,402.0,-3.0907679,-5.0140553,0.22187278
2990,B05,2,1,14,CellProcess_1_B05_02_id14.tiff,569,464,0.196045,0.989682,0.206364,0.448409,0.20640899249453093,green,0.010318,0.196045,35,19,575.0,461.0,0.11266475,-2.153888,2.3329391
2992,B05,2,1,16,CellProcess_1_B05_02_id16.tiff,672,211,0.996505,0.06640599999999999,0.069901,0.017475,0.06991657815715904,red,0.933594,0.996505,35,7,672.0,211.0,-3.3907106,-3.2280037,0.7278461
2993,B05,2,1,17,CellProcess_1_B05_02_id17.tiff,153,252,0.993017,0.132678,0.13966099999999998,0.034914999999999995,0.13969207525650354,red,0.8673219999999999,0.993017,35,8,152.0,251.0,-3.3712854,-2.2351263,0.046361648
2995,B05,2,1,19,CellProcess_1_B05_02_id19.tiff,478,61,0.959054,0.777967,0.818912,0.204728,0.8190945723857764,red,0.222033,0.959054,35,1,476.0,59.0,0.49150416,3.8840544,0.3935835
2978,B05,2,1,2,CellProcess_1_B05_02_id2.tiff,471,375,0.953687,0.8799520000000001,0.926265,0.231566,0.9264710173199044,red,0.120048,0.953687,35,14,470.0,377.0,-1.4541901,0.93758774,1.4607575
2996,B05,2,1,20,CellProcess_1_B05_02_id20.tiff,735,785,0.130877,0.993112,0.137765,0.465559,0.13779585300188205,green,0.006887999999999999,0.130877,35,32,746.0,794.0,1.6150869,-1.3205327,1.6359808
2997,B05,2,1,21,CellProcess_1_B05_02_id21.tiff,583,598,0.56108,0.970469,0.5906100000000001,0.352347,0.5907417559040032,green,0.029531,0.56108,35,24,586.0,599.0,-0.23106104,0.10698273,1.8741627
2998,B05,2,1,22,CellProcess_1_B05_02_id22.tiff,755,436,0.23590100000000006,0.987584,0.248316,0.437921,0.2483720141158961,green,0.012416,0.23590100000000006,35,17,752.0,441.0,2.1307669,0.08931027,3.1967626
2999,B05,2,1,23,CellProcess_1_B05_02_id23.tiff,556,367,0.419813,0.977905,0.441908,0.389523,0.4420065672046472,green,0.022095,0.419813,35,13,549.0,374.0,1.7575052,0.53494644,4.396821
3000,B05,2,1,24,CellProcess_1_B05_02_id24.tiff,261,829,0.99871,0.024511,0.025801,0.00645,0.02580678139570606,red,0.975489,0.99871,35,34,261.0,828.0,-2.7596095,-4.3362145,-0.23257235
3001,B05,2,1,25,CellProcess_1_B05_02_id25.tiff,910,737,0.975511,0.46529,0.489779,0.122445,0.4898877540757672,red,0.53471,0.975511,35,31,911.0,736.0,-2.7269967,1.3412925,0.54724926
3002,B05,2,1,26,CellProcess_1_B05_02_id26.tiff,682,486,0.6437970000000001,0.966116,0.6776810000000001,0.33058000000000004,0.6778315957466778,green,0.033884,0.6437970000000001,35,21,683.0,487.0,2.0953224,1.3081062,0.92027694
3003,B05,2,1,27,CellProcess_1_B05_02_id27.tiff,618,309,0.082125,0.995678,0.086448,0.478388,0.08646655224064398,green,0.004322,0.082125,35,11,618.0,315.0,1.3212483,-2.157193,2.2598157
3004,B05,2,1,28,CellProcess_1_B05_02_id28.tiff,873,112,0.850852,0.955218,0.895634,0.276092,0.8958326655976085,green,0.044782,0.850852,35,3,871.0,110.0,-0.35355732,2.9479167,2.2743163
3005,B05,2,1,29,CellProcess_1_B05_02_id29.tiff,912,461,0.201652,0.989387,0.212265,0.446934,0.2123124030863888,green,0.010613,0.201652,35,18,910.0,459.0,2.8681867,-0.7425975,1.8506366
2979,B05,2,1,3,CellProcess_1_B05_02_id3.tiff,807,640,0.258058,0.986418,0.27164,0.43209,0.27170034449640035,green,0.013582,0.258058,35,26,805.0,640.0,0.8758789,-1.3746616,1.1290308
3006,B05,2,1,31,CellProcess_1_B05_02_id31.tiff,334,493,0.29737800000000003,0.984349,0.313029,0.421743,0.313098986626152,green,0.015650999999999998,0.29737800000000003,35,22,327.0,479.0,2.0259566,-0.9972373,0.94906527
3007,B05,2,1,32,CellProcess_1_B05_02_id32.tiff,64,376,0.641263,0.966249,0.675013,0.331247,0.6751636551323221,green,0.033751,0.641263,35,15,69.0,369.0,0.90960115,-0.115795925,0.72866154
3008,B05,2,1,33,CellProcess_1_B05_02_id33.tiff,200,114,0.9511,0.929098,0.977998,0.2445,0.9782151615994272,red,0.07090199999999999,0.9511,35,4,193.0,115.0,-0.17764813,2.671191,2.6135051
3009,B05,2,1,35,CellProcess_1_B05_02_id35.tiff,553,193,0.953476,0.8839469999999999,0.93047,0.232618,0.9306772553905508,red,0.116053,0.953476,35,6,552.0,190.0,3.0453851,2.5374362,2.0365837
2980,B05,2,1,4,CellProcess_1_B05_02_id4.tiff,519,662,0.832782,0.956169,0.8766129999999999,0.280847,0.876807390370759,green,0.043831,0.832782,35,27,510.0,665.0,0.5793211,1.3622534,2.5942726
3011,B05,2,1,40,CellProcess_1_B05_02_id40.tiff,891,338,0.959428,0.770861,0.811433,0.202858,0.8116129107128531,red,0.229139,0.959428,35,12,893.0,338.0,-2.0796704,1.1448362,2.34381
2981,B05,2,1,5,CellProcess_1_B05_02_id5.tiff,428,871,0.924915,0.95132,0.973595,0.256601,0.9738110342739436,green,0.04868,0.924915,35,35,427.0,875.0,-1.7449667,2.558737,2.3309617
2983,B05,2,1,7,CellProcess_1_B05_02_id7.tiff,76,665,0.148015,0.99221,0.155805,0.461049,0.1558398605659608,green,0.007790000000000002,0.148015,35,28,76.0,668.0,1.0628413,-1.9731852,1.4600248
2984,B05,2,1,8,CellProcess_1_B05_02_id8.tiff,818,297,0.8659540000000001,0.954423,0.91153,0.272117,0.9117330478925351,green,0.045577,0.8659540000000001,35,9,819.0,296.0,-0.6392047,2.7575827,1.7776186
2985,B05,2,1,9,CellProcess_1_B05_02_id9.tiff,411,686,0.9959,0.0779,0.08199999999999999,0.0205,0.08201821620050366,red,0.9221,0.9959,35,29,411.0,686.0,-3.6438968,-2.8053763,0.9165867
3012,B05,3,1,1,CellProcess_1_B05_03_id1.tiff,355,613,0.959862,0.76262,0.802758,0.200689,0.8029362322460595,red,0.23738,0.959862,59,24,353.0,614.0,-0.8582351,2.74616,1.5650634
3020,B05,3,1,10,CellProcess_1_B05_03_id10.tiff,515,799,0.411006,0.978368,0.432638,0.391841,0.4327340105371584,green,0.021632,0.411006,59,32,514.0,800.0,-0.042388894,-0.54477006,2.2046075
3021,B05,3,1,11,CellProcess_1_B05_03_id11.tiff,375,772,0.961259,0.736075,0.774816,0.193704,0.7749879254950816,red,0.263925,0.961259,59,31,374.0,772.0,-1.7756454,1.3257781,0.6199313
3022,B05,3,1,12,CellProcess_1_B05_03_id12.tiff,765,39,0.8006989999999999,0.957858,0.842841,0.28929,0.8430282858402771,green,0.042142,0.8006989999999999,59,1,758.0,40.0,0.34765267,1.1099939,3.7070227
3023,B05,3,1,13,CellProcess_1_B05_03_id13.tiff,400,377,0.966487,0.636738,0.670251,0.16756300000000002,0.6703994478333455,red,0.363262,0.966487,59,14,398.0,378.0,-2.084196,1.2278608,1.5243002
3024,B05,3,1,14,CellProcess_1_B05_03_id14.tiff,399,301,0.99253,0.14193699999999998,0.14940699999999998,0.037352,0.1494405387278857,red,0.8580629999999999,0.99253,59,11,399.0,301.0,-3.5560877,-1.9793862,0.11737641
3025,B05,3,1,15,CellProcess_1_B05_03_id15.tiff,381,241,0.575141,0.969729,0.6054109999999999,0.348647,0.6055460936629491,green,0.030271,0.575141,59,8,380.0,242.0,1.1685495,1.3227781,0.8759582
3026,B05,3,1,17,CellProcess_1_B05_03_id17.tiff,413,496,0.984001,0.30398400000000003,0.319984,0.079996,0.32005423303964425,red,0.696016,0.984001,59,19,412.0,498.0,-3.8632839,1.198322,0.41947678
3027,B05,3,1,18,CellProcess_1_B05_03_id18.tiff,671,270,0.8689680000000001,0.954265,0.914703,0.27132399999999995,0.9149063493660012,green,0.045735000000000005,0.8689680000000001,59,9,669.0,272.0,1.425444,2.0364363,1.9294155
3028,B05,3,1,19,CellProcess_1_B05_03_id19.tiff,158,383,0.999662,0.006423999999999999,0.006762000000000001,0.00169,0.006763601640604132,red,0.993576,0.999662,59,15,157.0,382.0,-2.8278701,-4.8835855,-0.10464219
3013,B05,3,1,2,CellProcess_1_B05_03_id2.tiff,886,897,0.732969,0.961423,0.771546,0.307114,0.7717176964166187,green,0.038577,0.732969,59,36,885.0,897.0,-0.4854512,1.0895793,1.3736638
3029,B05,3,1,20,CellProcess_1_B05_03_id20.tiff,213,499,0.955832,0.83919,0.883358,0.22084,0.8835541374382612,red,0.16080999999999998,0.955832,59,20,212.0,500.0,-0.42290506,2.8890986,0.5278247
3030,B05,3,1,21,CellProcess_1_B05_03_id21.tiff,484,670,0.703354,0.962981,0.740373,0.314907,0.7405371248200843,green,0.037019,0.703354,59,27,481.0,669.0,0.6277594,2.5403035,0.92487365
3031,B05,3,1,22,CellProcess_1_B05_03_id22.tiff,810,692,0.910831,0.952062,0.958769,0.260308,0.9589824369833648,green,0.047938,0.910831,59,28,810.0,700.0,0.43196157,1.7274598,3.3714838
3032,B05,3,1,23,CellProcess_1_B05_03_id23.tiff,586,179,0.995718,0.081366,0.085648,0.021412,0.08566742447884179,red,0.918634,0.995718,59,7,586.0,179.0,-3.806103,-3.0717392,1.6091608
3033,B05,3,1,24,CellProcess_1_B05_03_id24.tiff,240,638,0.192337,0.989877,0.20246,0.449385,0.2025049762433412,green,0.010123,0.192337,59,26,230.0,636.0,2.243984,-0.4778152,2.8637147
3034,B05,3,1,25,CellProcess_1_B05_03_id25.tiff,787,874,0.999448,0.010486,0.011038,0.0027600000000000003,0.011040352609254182,red,0.989514,0.999448,59,34,787.0,874.0,-2.888177,-4.8685985,0.10955187
3035,B05,3,1,26,CellProcess_1_B05_03_id26.tiff,856,278,0.963314,0.6970390000000001,0.733725,0.183431,0.7338882447925373,red,0.30296100000000004,0.963314,59,10,859.0,280.0,-0.5089897,2.1776152,0.52758795
3036,B05,3,1,27,CellProcess_1_B05_03_id27.tiff,670,598,0.958964,0.7796890000000001,0.8207260000000001,0.205181,0.8209075717369686,red,0.220311,0.958964,59,23,669.0,598.0,-0.29234102,3.1689236,0.8721644
3037,B05,3,1,28,CellProcess_1_B05_03_id28.tiff,306,572,0.803192,0.957727,0.8454649999999999,0.288634,0.8456530676979486,green,0.042273000000000005,0.803192,59,21,305.0,568.0,1.298339,2.4596493,0.965097
3014,B05,3,1,3,CellProcess_1_B05_03_id3.tiff,351,128,0.431518,0.977289,0.454229,0.386443,0.4543303540347014,green,0.022711,0.431518,59,6,348.0,126.0,1.0013208,0.3564368,1.4199171
3039,B05,3,1,31,CellProcess_1_B05_03_id31.tiff,815,346,0.724074,0.961891,0.762184,0.309454,0.7623524672330674,green,0.038109,0.724074,59,13,812.0,357.0,-1.0210861,1.0252763,2.5924702
3040,B05,3,1,32,CellProcess_1_B05_03_id32.tiff,447,581,0.989177,0.20563,0.216452,0.054113,0.21650073662803726,red,0.79437,0.989177,59,22,446.0,580.0,-3.7809343,-0.86775374,-0.28436586
3041,B05,3,1,33,CellProcess_1_B05_03_id33.tiff,245,316,0.79035,0.958403,0.8319479999999999,0.292013,0.8321321641603016,green,0.041597,0.79035,59,12,243.0,318.0,-0.10051186,1.1182848,3.3296359
3042,B05,3,1,34,CellProcess_1_B05_03_id34.tiff,97,638,0.964381,0.676764,0.712383,0.178096,0.7125414042234943,red,0.323236,0.964381,59,25,100.0,636.0,-1.1181576,2.1332972,0.03349995
3044,B05,3,1,36,CellProcess_1_B05_03_id36.tiff,243,124,0.986734,0.25205700000000003,0.265323,0.066331,0.2653820903869758,red,0.747943,0.986734,59,5,242.0,124.0,-3.854689,0.5769311,0.030788206
3046,B05,3,1,38,CellProcess_1_B05_03_id38.tiff,89,762,0.587084,0.969101,0.617983,0.345504,0.6181204333780395,green,0.030899,0.587084,59,30,90.0,761.0,0.38575593,1.4257569,1.1977769
3047,B05,3,1,39,CellProcess_1_B05_03_id39.tiff,115,60,0.964093,0.682229,0.7181350000000001,0.179534,0.7182953341018578,red,0.317771,0.964093,59,2,113.0,60.0,-1.4365077,3.1662967,0.9252235
3015,B05,3,1,4,CellProcess_1_B05_03_id4.tiff,912,424,0.672686,0.964595,0.708091,0.322977,0.7082478539434217,green,0.035405,0.672686,59,17,913.0,431.0,-0.07948477,0.20266826,1.1936339
3048,B05,3,1,40,CellProcess_1_B05_03_id40.tiff,250,396,0.951123,0.928662,0.977539,0.244385,0.9777561093679326,red,0.071338,0.951123,59,16,253.0,394.0,-0.32954806,2.5351276,1.3328109
3016,B05,3,1,5,CellProcess_1_B05_03_id5.tiff,625,733,0.683858,0.964007,0.71985,0.320037,0.7200104664131497,green,0.035993,0.683858,59,29,624.0,726.0,0.6811646,1.1217206,1.2508965
3017,B05,3,1,6,CellProcess_1_B05_03_id6.tiff,434,109,0.06372699999999999,0.996646,0.06708099999999999,0.48323,0.06709595169758167,green,0.003354,0.06372699999999999,59,4,428.0,112.0,2.2935665,-1.6457427,2.3415053
3019,B05,3,1,8,CellProcess_1_B05_03_id8.tiff,696,94,0.967656,0.614537,0.646881,0.16172,0.6470247535640495,red,0.385463,0.967656,59,3,697.0,96.0,-2.4617362,0.89451826,1.3083271
3049,B05,4,1,1,CellProcess_1_B05_04_id1.tiff,885,365,0.2812,0.9852,0.29600000000000004,0.426,0.2960657560408426,green,0.0148,0.2812,83,14,891.0,363.0,2.333543,-0.48026836,1.1282039
3057,B05,4,1,10,CellProcess_1_B05_04_id10.tiff,821,540,0.96843,0.59983,0.6314,0.15785,0.6315402647438786,red,0.40017,0.96843,83,21,820.0,540.0,-1.5688193,2.037774,0.7248608
3058,B05,4,1,11,CellProcess_1_B05_04_id11.tiff,105,489,0.953963,0.874698,0.920735,0.23018400000000006,0.9209392914890848,red,0.125302,0.953963,83,19,105.0,481.0,-0.19991463,3.8123224,1.0750079
3059,B05,4,1,12,CellProcess_1_B05_04_id12.tiff,910,655,0.986753,0.251701,0.264948,0.066237,0.2650072557555128,red,0.7482989999999999,0.986753,83,27,910.0,655.0,-3.0419796,-0.46642232,-0.15296754
3061,B05,4,1,14,CellProcess_1_B05_04_id14.tiff,330,351,0.282332,0.98514,0.297192,0.425702,0.2972576229641012,green,0.01486,0.282332,83,12,332.0,356.0,-0.4559755,-1.291137,3.2061064
3062,B05,4,1,15,CellProcess_1_B05_04_id15.tiff,63,260,0.15635,0.991771,0.164579,0.458855,0.16461551129036114,green,0.008229,0.15635,83,11,71.0,254.0,0.7991236,-1.5727464,1.623378
3063,B05,4,1,17,CellProcess_1_B05_04_id17.tiff,260,700,0.970465,0.561163,0.590698,0.147675,0.5908291233743695,red,0.438837,0.970465,83,29,259.0,699.0,-1.6127547,1.8513426,0.47277048
3064,B05,4,1,19,CellProcess_1_B05_04_id19.tiff,654,824,0.342649,0.981966,0.360683,0.409829,0.3607632744952553,green,0.018034,0.342649,83,31,660.0,823.0,0.57228374,-0.35995758,1.392859
3050,B05,4,1,2,CellProcess_1_B05_04_id2.tiff,591,370,0.975588,0.4638310000000001,0.488243,0.122061,0.4883516117944679,red,0.536169,0.975588,83,15,589.0,370.0,-2.1371622,1.8839236,0.099962495
3065,B05,4,1,20,CellProcess_1_B05_04_id20.tiff,673,693,0.042799,0.997747,0.045052,0.488737,0.04506161037088005,green,0.002253,0.042799,83,28,665.0,690.0,3.2653697,-1.6916842,2.6008139
3066,B05,4,1,21,CellProcess_1_B05_04_id21.tiff,107,196,0.134694,0.992911,0.141783,0.464554,0.14181464612592065,green,0.007089,0.134694,83,6,101.0,197.0,3.1472127,-0.6662644,3.3343453
3068,B05,4,1,23,CellProcess_1_B05_04_id23.tiff,779,91,0.967982,0.608345,0.640363,0.160091,0.6405054050678834,red,0.391655,0.967982,83,2,776.0,91.0,-2.0789804,1.662848,0.5561812
3069,B05,4,1,24,CellProcess_1_B05_04_id24.tiff,636,514,0.983824,0.30735,0.32352600000000004,0.08088200000000001,0.32359816931733115,red,0.69265,0.983824,83,20,635.0,513.0,-3.10978,1.7295817,-0.7783081
3070,B05,4,1,25,CellProcess_1_B05_04_id25.tiff,654,141,0.629081,0.96689,0.66219,0.334452,0.6623376573141275,green,0.03311,0.629081,83,4,653.0,137.0,2.6657627,2.2080114,1.2678092
3071,B05,4,1,26,CellProcess_1_B05_04_id26.tiff,571,200,0.979822,0.383379,0.403557,0.100889,0.40364650049351136,red,0.616621,0.979822,83,7,572.0,199.0,-2.9356697,1.6898069,-0.3200114
3072,B05,4,1,28,CellProcess_1_B05_04_id28.tiff,176,818,0.484758,0.974486,0.5102720000000001,0.372432,0.5103849584274192,green,0.025514,0.484758,83,30,173.0,816.0,3.0547683,1.3894701,2.2712858
3073,B05,4,1,30,CellProcess_1_B05_04_id30.tiff,739,554,0.994174,0.110703,0.11653,0.029132,0.11655533439024528,red,0.8892969999999999,0.994174,83,22,739.0,554.0,-3.6073472,-2.5231707,0.588587
3074,B05,4,1,31,CellProcess_1_B05_04_id31.tiff,71,386,0.997701,0.043675,0.045974,0.011493,0.04598391466069406,red,0.956325,0.997701,83,16,70.0,385.0,-3.1533244,-3.8326743,0.3310196
3075,B05,4,1,32,CellProcess_1_B05_04_id32.tiff,445,91,0.965085,0.6633789999999999,0.698293,0.174573,0.698448826756072,red,0.336621,0.965085,83,3,446.0,89.0,-0.8378272,3.31937,0.6673601
3077,B05,4,1,34,CellProcess_1_B05_04_id34.tiff,83,645,0.009293,0.999511,0.009783,0.497554,0.009784272529660996,green,0.000489,0.009293,83,26,84.0,644.0,1.8612572,-2.5050013,3.1945925
3079,B05,4,1,38,CellProcess_1_B05_04_id38.tiff,743,163,0.322525,0.983025,0.3395,0.415125,0.3395754195130611,green,0.016975,0.322525,83,5,736.0,174.0,3.7523897,0.20642076,2.8470173
3080,B05,4,1,39,CellProcess_1_B05_04_id39.tiff,285,254,0.008093000000000001,0.999574,0.008519,0.49787,0.00852084275088952,green,0.000426,0.008093000000000001,83,10,284.0,246.0,1.9236804,-2.873916,1.8197749
3052,B05,4,1,4,CellProcess_1_B05_04_id4.tiff,83,557,0.973744,0.498859,0.525115,0.131279,0.5252314049861493,red,0.501141,0.973744,83,23,82.0,561.0,-2.371078,1.2100284,0.63632554
3081,B05,4,1,40,CellProcess_1_B05_04_id40.tiff,464,356,0.990817,0.174485,0.183668,0.045917,0.18370919950229855,red,0.825515,0.990817,83,13,463.0,355.0,-4.2312655,-1.0981311,0.38175812
3054,B05,4,1,7,CellProcess_1_B05_04_id7.tiff,829,837,0.977875,0.420379,0.442504,0.110626,0.4426025006659461,red,0.579621,0.977875,83,32,828.0,837.0,-3.1006992,0.69734937,0.6374813
3082,B05,5,1,1,CellProcess_1_B05_05_id1.tiff,342,606,0.695208,0.96341,0.731798,0.31705,0.7319604685681609,green,0.03659,0.695208,107,26,333.0,604.0,0.17927524,1.6000302,1.5853525
3091,B05,5,1,10,CellProcess_1_B05_05_id10.tiff,556,267,0.98143,0.35282600000000003,0.371396,0.092849,0.3714783062316133,red,0.647174,0.98143,107,12,555.0,267.0,-2.9270384,1.855468,-0.53956443
3092,B05,5,1,12,CellProcess_1_B05_05_id12.tiff,88,450,0.967513,0.61726,0.649748,0.162437,0.6498916886514027,red,0.38274,0.967513,107,20,86.0,452.0,-2.0311024,1.0690581,0.51539356
3094,B05,5,1,14,CellProcess_1_B05_05_id14.tiff,600,349,0.992568,0.141211,0.148643,0.037161,0.14867617006659256,red,0.8587889999999999,0.992568,107,17,600.0,349.0,-3.7710621,-1.8451568,0.20568416
3095,B05,5,1,15,CellProcess_1_B05_05_id15.tiff,507,368,0.977182,0.433543,0.456361,0.11409,0.4564624297772218,red,0.566457,0.977182,107,19,506.0,366.0,-2.4219592,0.7797042,-0.05449564
3096,B05,5,1,16,CellProcess_1_B05_05_id16.tiff,906,546,0.997781,0.04216,0.044379,0.011095,0.04438880900623339,red,0.95784,0.997781,107,24,906.0,546.0,-2.9109678,-3.6865075,-0.22150603
3097,B05,5,1,17,CellProcess_1_B05_05_id17.tiff,229,688,0.123359,0.993507,0.129852,0.467537,0.1298804485865701,green,0.0064930000000000005,0.123359,107,29,231.0,689.0,1.4601732,-1.9171125,1.3929657
3098,B05,5,1,18,CellProcess_1_B05_05_id18.tiff,731,546,0.961174,0.7377020000000001,0.776528,0.194132,0.7767009026315344,red,0.262298,0.961174,107,23,733.0,543.0,-0.093626864,1.2852161,0.8171336
3099,B05,5,1,19,CellProcess_1_B05_05_id19.tiff,468,572,0.003073,0.999838,0.003235,0.499191,0.003235469989107859,green,0.000162,0.003073,107,25,473.0,561.0,3.6949153,-2.385493,2.5233414
3083,B05,5,1,2,CellProcess_1_B05_05_id2.tiff,691,105,0.972369,0.524997,0.552628,0.138157,0.5527511635182586,red,0.475003,0.972369,107,4,694.0,104.0,-1.6221181,1.1663468,-0.099925436
3100,B05,5,1,20,CellProcess_1_B05_05_id20.tiff,262,157,0.955484,0.845807,0.890323,0.222581,0.8905209333785835,red,0.154193,0.955484,107,8,266.0,156.0,-0.7440191,2.6998782,1.1924285
3102,B05,5,1,22,CellProcess_1_B05_05_id22.tiff,309,761,0.97907,0.397667,0.418596,0.104649,0.41868984161126105,red,0.602333,0.97907,107,32,308.0,760.0,-3.1891549,1.3909948,-0.16969785
3103,B05,5,1,23,CellProcess_1_B05_05_id23.tiff,909,796,0.4641810000000001,0.975569,0.488612,0.377847,0.4887201466847093,green,0.024431,0.4641810000000001,107,33,914.0,788.0,0.49445978,-1.5376469,0.6517536
3104,B05,5,1,24,CellProcess_1_B05_05_id24.tiff,911,287,0.8180109999999999,0.956947,0.861065,0.284734,0.8612554832620514,green,0.043053,0.8180109999999999,107,14,916.0,290.0,-1.4067895,0.39351028,3.2595732
3105,B05,5,1,25,CellProcess_1_B05_05_id25.tiff,467,869,0.91163,0.952019,0.95961,0.260097,0.9598237288061892,green,0.047981,0.91163,107,37,460.0,876.0,-1.549317,0.5354805,1.9625034
3106,B05,5,1,26,CellProcess_1_B05_05_id26.tiff,848,298,0.975749,0.460761,0.485012,0.121253,0.4851193469490788,red,0.539239,0.975749,107,15,847.0,298.0,-2.452372,1.8251652,-0.20536417
3107,B05,5,1,27,CellProcess_1_B05_05_id27.tiff,59,626,0.244928,0.987109,0.257819,0.435545,0.2578762244432232,green,0.012891,0.244928,107,27,75.0,625.0,-0.32621792,-3.1642811,0.7629021
3084,B05,5,1,3,CellProcess_1_B05_05_id3.tiff,352,255,0.956102,0.8340559999999999,0.8779540000000001,0.219488,0.8781487380070621,red,0.165944,0.956102,107,11,357.0,255.0,-0.87152433,0.7558579,1.6172161
3109,B05,5,1,30,CellProcess_1_B05_05_id30.tiff,128,127,0.48912,0.974257,0.514863,0.371284,0.5149775253951665,green,0.025743,0.48912,107,7,130.0,132.0,0.08497568,-0.9376646,1.0580494
3111,B05,5,1,33,CellProcess_1_B05_05_id33.tiff,657,705,0.540101,0.971574,0.5685279999999999,0.357868,0.5686536457269691,green,0.028426,0.540101,107,30,660.0,711.0,0.11818796,-0.17299162,1.1725093
3112,B05,5,1,34,CellProcess_1_B05_05_id34.tiff,236,277,0.994104,0.112023,0.117919,0.029480000000000006,0.11794514582798064,red,0.887977,0.994104,107,13,236.0,277.0,-3.6343017,-2.5224273,1.0569831
3113,B05,5,1,35,CellProcess_1_B05_05_id35.tiff,619,60,0.979387,0.391652,0.412265,0.103066,0.4123568328436276,red,0.608348,0.979387,107,1,618.0,60.0,-2.7926798,0.5094621,-0.090861686
3114,B05,5,1,36,CellProcess_1_B05_05_id36.tiff,690,454,0.991844,0.154971,0.163128,0.040782,0.1631635866091959,red,0.8450290000000001,0.991844,107,21,689.0,453.0,-4.6046424,-1.0240613,0.16717568
3116,B05,5,1,38,CellProcess_1_B05_05_id38.tiff,159,688,0.678283,0.964301,0.713982,0.321504,0.7141407097045905,green,0.035699,0.678283,107,28,151.0,685.0,0.049617372,2.9058394,1.7667032
3117,B05,5,1,39,CellProcess_1_B05_05_id39.tiff,420,738,0.955837,0.8390989999999999,0.8832620000000001,0.220815,0.8834583150511897,red,0.160901,0.955837,107,31,415.0,732.0,1.9113227,3.185438,3.1504154
